,res_time
688,25.901999999999997
689,1.3499999999999999
690,0.44999999999999996
691,5.8500000000000005
692,3260.4480000000003
693,129.048
694,63.6
695,10.734
696,17132.165999999997
697,17.214
698,135.048
699,9.9
700,25.386
701,0.7979999999999999
702,4.452
703,29.718
704,3.252
705,2.214
706,0.9179999999999999
707,7.3020000000000005
708,3.618
709,439.782
710,5.1659999999999995
711,1.566
712,1.884
713,3.216
714,1.782
715,14.898
716,14.064
717,54.786
718,0.318
719,1.3499999999999999
720,4.416
721,0.618
722,3.318
723,0.5640000000000001
724,2.832
725,12588.983999999999
726,3.75
727,4.836
728,2.718
729,1.032
730,5.832
731,1.9680000000000002
732,15964.668000000001
733,2.166
734,2.298
735,1.332
736,2.0820000000000003
737,2.25
738,1.548
739,0.186
740,0.198
741,1345.098
742,1301.802
743,25.884
744,180.96599999999998
745,0.318
746,1743.834
747,3.834
748,2.436
749,0.132
750,0.666
751,598.998
752,0.552
753,0.618
754,0.8520000000000001
755,0.084
756,0.552
757,169.932
758,0.048
759,95.36399999999999
760,81.702
761,3.1020000000000003
762,0.666
763,4.632000000000001
764,4.548
765,0.46799999999999997
766,5.814
767,114.516
768,4.6979999999999995
769,19.434
770,0.8999999999999999
771,3939.7499999999995
772,944.9159999999999
773,12.084
774,5.513999999999999
775,0.36600000000000005
776,4.752000000000001
777,10.416
778,23.201999999999998
779,24.852
780,1.416
781,0.252
782,2.352
783,5.652
784,35.868
785,23.484
786,0.168
787,1.8359999999999999
788,5.784
789,7.614000000000001
790,1.764
791,0.084
792,1086.684
793,2.616
794,0.786
795,0.7320000000000001
796,9.618
797,1038.3359999999998
798,9.168
799,13.302
800,4136.484
801,1.452
802,0.8999999999999999
803,0.336
804,0.882
805,5402.268
806,32.232
807,571.986
808,0.36600000000000005
809,0.768
810,13.968
811,0.882
812,32.748
813,10.302
814,175.836
815,1.482
816,930.918
817,13.032
818,7.968
819,2.418
820,13.35
821,0.186
822,4.266
823,1.3499999999999999
824,1.7999999999999998
825,1.518
826,4.248
827,1.152
828,4.050000000000001
829,23.933999999999997
830,0.486
831,9.648
832,10.200000000000001
833,746.934
834,5.148
835,0.348
836,1.368
837,787.7819999999999
838,6.3839999999999995
839,328.164
840,1505.352
841,4.152
842,11.466
843,511.43399999999997
844,1.182
845,9.684
846,1.134
847,2367.648
848,1033.986
849,7.452
850,0.384
851,15.0
852,0.75
853,18.348000000000003
854,198.6
855,4.398000000000001
856,1.5
857,1.764
858,0.534
859,87.86399999999999
860,3.402
861,0.636
862,1.8659999999999999
863,85.00200000000001
864,1.668
865,91.78200000000001
866,3.186
867,147.336
868,0.186
869,17.748
870,70.00200000000001
871,2.6999999999999997
872,1.536
873,0.9480000000000001
874,5.064
875,0.28200000000000003
876,7.032
877,914.9159999999999
878,0.7320000000000001
879,1.002
880,1.266
881,1.752
882,0.44999999999999996
883,3.048
884,5.747999999999999
885,128.66400000000002
886,1.452
887,618.168
888,0.648
889,1.3980000000000001
890,0.9840000000000001
891,219.516
892,1.386
893,8232.018
894,0.8999999999999999
895,17172.252
896,1320.336
897,1.3499999999999999
898,11.568
899,2.4659999999999997
900,13.2
901,761.1179999999999
902,9.15
903,1.3499999999999999
904,1.482
905,0.402
906,12.198
907,0.486
908,1.134
909,2.568
910,0.348
911,302.184
912,1.914
913,2.568
914,1.734
915,1.536
916,1.9859999999999998
917,7.602
918,1.764
919,0.36600000000000005
920,1.152
921,6.834
922,1.266
923,12.816
924,2.4
925,7.182
926,27.383999999999997
927,0.384
928,136.968
929,35.352
930,142.536
931,1.566
932,0.46799999999999997
933,3.264
934,0.882
935,4.116
936,5.8500000000000005
937,0.132
938,1.884
939,0.048
940,2.568
941,2.532
942,2.2020000000000004
943,3.714
944,2.85
945,2.964
946,2.25
947,8560.782
948,0.336
949,1.416
950,40.614
951,0.666
952,1.002
953,3.666
954,6732.599999999999
955,53.4
956,1.668
957,4.368
958,1.002
959,1.266
960,3.864
961,1.236
962,6.234
963,1.902
964,10.181999999999999
965,1.902
966,0.44999999999999996
967,2.616
968,27.216
969,5464.752
970,2.3160000000000003
971,1.1640000000000001
972,4.686
973,15.402
974,22.451999999999998
975,1.182
976,36.648
977,1.386
978,4.164000000000001
979,2528.532
980,2.4659999999999997
981,0.264
982,2.832
983,888.648
984,977.1479999999999
985,38.964
986,2.736
987,0.552
988,2.748
989,252.81599999999997
990,1.248
991,0.264
992,6.1499999999999995
993,3985.4640000000004
994,11.436
995,20.652
996,12.084
997,8.802
998,0.684
999,83.76599999999999
1000,18.066
1001,184.08599999999998
1002,1.386
1003,55948.416000000005
1004,7.236
1005,4528.632
1006,0.3
1007,100.8
1008,20.964
1009,2.2319999999999998
1010,0.75
1011,212.59799999999998
1012,24.048
1013,8.064
1014,1.884
1015,4.686
1016,132.486
1017,3.186
1018,2.1
1019,278.982
1020,757.398
1021,0.486
1022,4.098
1023,18.215999999999998
1024,1.368
1025,1.182
1026,1.698
1027,11.886
1028,1.764
1029,0.048
1030,4.518000000000001
1031,834.234
1032,3.75
1033,2278.7340000000004
1034,2.268
1035,6.798
1036,0.7020000000000001
1037,0.44999999999999996
1038,2.8859999999999997
1039,5.232
1040,52.248000000000005
1041,1.236
1042,13.818
1043,37.098
1044,4.152
1045,359.502
1046,6.6
1047,91.884
1048,35.802
1049,30.714000000000002
1050,1.7999999999999998
1051,3.15
1052,3.618
1053,4.548
1054,0.15
1055,150.834
1056,1.1159999999999999
1057,50.034
1058,2.982
1059,0.8520000000000001
1060,0.3
1061,3.8160000000000003
1062,1.932
1063,5.1000000000000005
1064,85.5
1065,6.486
1066,103.164
1067,6.186
1068,0.786
1069,1.614
1070,10.95
1071,3.234
1072,1.248
1073,87.234
1074,0.384
1075,2.136
1076,0.084
1077,11.502
1078,29644.998
1079,0.666
1080,3.7319999999999998
1081,0.786
1082,33.833999999999996
1083,2.634
1084,0.648
1085,4.032
1086,4.584
1087,279.216
1088,150.33599999999998
1089,320.06399999999996
1090,6.666
1091,0.5820000000000001
1092,597.486
1093,2.3339999999999996
1094,3.684
1095,34.398
1096,1.614
1097,12.852
1098,0.23399999999999999
1099,0.9480000000000001
1100,2.664
1101,4.536
1102,0.534
1103,0.7320000000000001
1104,9972.498
1105,862.452
1106,348.702
1107,0.648
1108,0.486
1109,26.502
1110,7.199999999999999
1111,0.864
1112,1.698
1113,338.286
1114,0.102
1115,0.44999999999999996
1116,0.9480000000000001
1117,1.584
1118,6.534
1119,1.068
1120,5.598
1121,5.034
1122,7.434
1123,16.332
1124,9.6
1125,22.248
1126,0.882
1127,1.2
1128,287.052
1129,1.182
1130,0.114
1131,102.86399999999999
1132,2.4480000000000004
1133,16.200000000000003
1134,3.564
1135,2.25
1136,1.9680000000000002
1137,11.118
1138,1.698
1139,0.9179999999999999
1140,62.964000000000006
1141,0.648
1142,3.264
1143,0.7140000000000001
1144,2.5500000000000003
1145,1.9859999999999998
1146,7.002
1147,5.118
1148,1.302
1149,1.236
1150,0.186
1151,0.9359999999999999
1152,174.48600000000002
1153,7.998
1154,2.664
1155,5.298
1156,1.218
1157,4.050000000000001
1158,3.402
1159,6.102
1160,609.9359999999999
1161,0.666
1162,15.834000000000001
1163,0.318
1164,7.932
1165,7.902000000000001
1166,4.164000000000001
1167,9.582
1168,0.864
1169,902.8499999999999
1170,9.402000000000001
1171,13.902
1172,16.584
1173,4.716
1174,4.302
1175,0.198
1176,17.202
1177,1145.148
1178,1.068
1179,25.049999999999997
1180,267.49800000000005
1181,2.766
1182,3.186
1183,3.5820000000000003
1184,0.768
1185,4.884
1186,13.584
1187,10.331999999999999
1188,2.5020000000000002
1189,0.8999999999999999
1190,8.052000000000001
1191,5.3340000000000005
1192,2.4659999999999997
1193,157.30200000000002
1194,23.55
1195,32.436
1196,1.818
1197,11.165999999999999
1198,19.968
1199,0.8520000000000001
1200,41.466
1201,1.716
1202,1.218
1203,1.236
1204,0.6
1205,1.9680000000000002
1206,1088.1000000000001
1207,0.7979999999999999
1208,6.75
1209,28.134
1210,115.19999999999999
1211,3.45
1212,2.736
1213,37.434
1214,0.684
1215,3.948
1216,2.5500000000000003
1217,0.36600000000000005
1218,0.186
1219,68.184
1220,10.014
1221,1058.7
1222,8485.182
1223,26.184
1224,1.668
1225,6990.0
1226,5.868
1227,1.2
1228,0.834
1229,74.58600000000001
1230,1.086
1231,42.965999999999994
1232,0.552
1233,2.802
1234,181.06799999999998
1235,597.8639999999999
1236,34777.368
1237,1.05
1238,0.486
1239,2.664
1240,1.218
1241,0.102
1242,4.482
1243,3.966
1244,1041.9360000000001
1245,0.414
1246,43.182
1247,6.497999999999999
1248,8.100000000000001
1249,0.834
1250,1.098
1251,32.214000000000006
1252,10.95
1253,29.016
1254,1.3980000000000001
1255,2.1479999999999997
1256,2.8680000000000003
1257,0.198
1258,0.336
1259,324.98400000000004
1260,28.416
1261,10.782
1262,0.5640000000000001
1263,1.752
1264,182.952
1265,1.068
1266,3.3480000000000003
1267,0.882
1268,4.452
1269,12.918
1270,0.402
1271,2.652
1272,6642.114
1273,1.3499999999999999
1274,430.734
1275,3.7319999999999998
1276,11.736
1277,1.266
1278,300.186
1279,9772.998
1280,1366.098
1281,1.584
1282,6954.582
1283,0.414
1284,0.7979999999999999
1285,2.214
1286,2.052
1287,0.6
1288,77.016
1289,2.5500000000000003
1290,1.7999999999999998
1291,5.082
1292,5.766
1293,0.618
1294,15.918
1295,3.3480000000000003
1296,21.384
1297,2.25
1298,19.386
1299,3.5820000000000003
1300,38.964
1301,2.4
1302,41.748
1303,1.0139999999999998
1304,22.932
1305,2.484
1306,0.186
1307,3.7979999999999996
1308,5.6160000000000005
1309,0.264
1310,4.368
1311,1.032
1312,1.5
1313,445.41600000000005
1314,0.384
1315,6.45
1316,765.9000000000001
1317,16.386
1318,9.366
1319,10.818
1320,0.9359999999999999
1321,3.132
1322,9.852
1323,0.684
1324,56.4
1325,7.266
1326,740.502
1327,1.716
1328,0.15
1329,3.234
1330,0.318
1331,1.9980000000000002
1332,2.3160000000000003
1333,3.75
1334,0.0
1335,0.816
1336,1.764
1337,750.636
1338,53.982000000000006
1339,9604.848
1340,325.51800000000003
1341,103.698
1342,8.363999999999999
1343,1.0139999999999998
1344,2.286
1345,2.748
1346,10.086
1347,43.098000000000006
1348,7868.736
1349,277.332
1350,2.214
1351,3.834
1352,5.766
1353,2.286
1354,361.182
1355,0.486
1356,1.884
1357,0.486
1358,0.252
1359,2.814
1360,314.952
1361,70.68599999999999
1362,3.7979999999999996
1363,11.082
1364,2.532
1365,6.3180000000000005
1366,6.816000000000001
1367,947.298
1368,1.8659999999999999
1369,19.614
1370,0.46799999999999997
1371,2070.3179999999998
1372,1.134
1373,1.134
1374,4.764
1375,31598.148
1376,1.368
1377,13.613999999999999
1378,0.216
1379,3.834
1380,10.482
1381,2.802
1382,1.632
1383,1.698
1384,6.6
1385,1.368
1386,92432.352
1387,4.566
1388,0.882
1389,3.048
1390,1.932
1391,1.086
1392,0.486
1393,0.414
1394,4.014
1395,0.486
1396,0.75
1397,14.586
1398,1.032
1399,5.502000000000001
1400,136.79999999999998
1401,2.2319999999999998
1402,1.584
1403,5.232
1404,1.698
1405,4.2
1406,3.336
1407,0.216
1408,1.536
1409,7.368
1410,0.498
1411,0.786
1412,444.75
1413,11028.414
1414,2.568
1415,15.414000000000001
1416,1071.036
1417,0.8999999999999999
1418,8.85
1419,0.648
1420,6.486
1421,4.734
1422,5.664
1423,983.2679999999999
1424,14.718
1425,2.964
1426,0.318
1427,2.3339999999999996
1428,1.332
1429,6.497999999999999
1430,6.402
1431,180.6
1432,0.318
1433,70.602
1434,300.186
1435,1.902
1436,1.686
1437,2.3339999999999996
1438,0.066
1439,2.25
1440,9.347999999999999
1441,7.416
1442,2.184
1443,1.602
1444,12.048
1445,202.752
1446,3785.232
1447,159.798
1448,9.684
1449,10.368
1450,5.934
1451,31.235999999999997
1452,8.634
1453,4.452
1454,1.482
1455,18.552
1456,27.863999999999997
1457,29.436
1458,1.302
1459,0.966
1460,1.3980000000000001
1461,55.632000000000005
1462,1.002
1463,100.986
1464,1.302
1465,95.682
1466,4.566
1467,1.9680000000000002
1468,10.35
1469,7.05
1470,2.634
1471,112.836
1472,7.986
1473,16.650000000000002
1474,6.018
1475,0.7979999999999999
1476,0.486
1477,3.516
1478,0.432
1479,0.8520000000000001
1480,0.384
1481,0.7140000000000001
1482,4.314
1483,0.618
1484,82.968
1485,1.716
1486,298087.266
1487,53943.198000000004
1488,0.648
1489,2.964
1490,8.232
1491,2.532
1492,3.336
1493,170.982
1494,2.2020000000000004
1495,29.616
1496,57.402
1497,19.284000000000002
1498,574.116
1499,1225.014
1500,0.486
1501,2.064
1502,3.516
1503,1.5
1504,43.764
1505,1162.3680000000002
1506,3.8519999999999994
1507,322.368
1508,3.168
1509,1.482
1510,4.164000000000001
1511,3.5999999999999996
1512,1.818
1513,71.184
1514,1.734
1515,1.386
1516,4.518000000000001
1517,6.6
1518,1.4340000000000002
1519,5.1000000000000005
1520,0.6
1521,581.652
1522,20086.482
1523,7.5
1524,0.264
1525,193.266
1526,712.266
1527,5884.284
1528,71.682
1529,2.118
1530,0.8520000000000001
1531,1994.598
1532,1.3980000000000001
1533,31.764
1534,0.834
1535,0.7979999999999999
1536,59.934
1537,16.314
1538,0.7320000000000001
1539,4.218
1540,0.882
1541,13.266
1542,1.734
1543,41.982
1544,1.65
1545,539.298
1546,200.214
1547,12.948
1548,0.3
1549,3.9360000000000004
1550,4.068
1551,1593.7140000000002
1552,0.966
1553,0.7320000000000001
1554,16.536
1555,2.2319999999999998
1556,7.536
1557,2.664
1558,0.618
1559,4.5
1560,10.782
1561,1.032
1562,7.416
1563,341.46599999999995
1564,0.666
1565,3.3659999999999997
1566,3.618
1567,8.232
1568,0.618
1569,59.586
1570,3820.884
1571,33.702
1572,7.782000000000001
1573,1.482
1574,5.513999999999999
1575,0.132
1576,2.616
1577,0.648
1578,14.052
1579,171.132
1580,4.314
1581,2.352
1582,1.3980000000000001
1583,0.552
1584,7077.102
1585,2.652
1586,1149.702
1587,2.598
1588,2.514
1589,4.667999999999999
1590,1.686
1591,157.16400000000002
1592,1.05
1593,9.264000000000001
1594,10.086
1595,115.71600000000001
1596,4.848
1597,0.186
1598,185.898
1599,353.514
1600,0.8999999999999999
1601,1.452
1602,0.216
1603,0.5820000000000001
1604,3.432
1605,4.884
1606,144.534
1607,0.084
1608,9.264000000000001
1609,1.734
1610,2.1479999999999997
1611,148.884
1612,1.236
1613,199.482
1614,0.8999999999999999
1615,9.168
1616,0.402
1617,8009.868
1618,3.036
1619,3.8819999999999997
1620,1.416
1621,0.252
1622,0.252
1623,1.686
1624,2.934
1625,2.364
1626,15.366
1627,126.768
1628,6.186
1629,0.186
1630,2.016
1631,1.818
1632,737.652
1633,1.068
1634,47.436
1635,34.884
1636,1.368
1637,41.484
1638,33.15
1639,1.716
1640,3.132
1641,542.5020000000001
1642,81.96600000000001
1643,273.318
1644,3.3
1645,4.314
1646,65.766
1647,2.586
1648,11.55
1649,1.266
1650,8.100000000000001
1651,0.402
1652,3.8519999999999994
1653,218.598
1654,2.136
1655,5.766
1656,2.214
1657,1.1159999999999999
1658,152.982
1659,220.518
1660,1.368
1661,1.2
1662,95.598
1663,18.45
1664,138.636
1665,71.898
1666,1.914
1667,9.6
1668,1.5
1669,123.04800000000002
1670,1.1159999999999999
1671,0.864
1672,1.5
1673,3.336
1674,1.152
1675,15.714000000000002
1676,0.7020000000000001
1677,6.45
1678,0.3
1679,7.602
1680,121.098
1681,0.8520000000000001
1682,4.433999999999999
1683,12553.35
1684,1.614
1685,12.264
1686,1.668
1687,0.5820000000000001
1688,0.36600000000000005
1689,1.266
1690,1008.414
1691,0.6
1692,90.468
1693,3.048
1694,16.014000000000003
1695,0.186
1696,0.018
1697,0.414
1698,21.599999999999998
1699,3.8160000000000003
1700,1.932
1701,38.897999999999996
1702,7.986
1703,3.75
1704,3.8819999999999997
1705,0.198
1706,2.364
1707,0.36600000000000005
1708,3.636
1709,0.414
1710,51.516000000000005
1711,3.984
1712,15.251999999999999
1713,0.768
1714,2.214
1715,35.382
1716,1029.048
1717,6.168
1718,0.7140000000000001
1719,0.7140000000000001
1720,2.268
1721,1.914
1722,0.648
1723,2.484
1724,1264.368
1725,2.184
1726,5.952
1727,109.866
1728,184.314
1729,1.848
1730,1.452
1731,0.348
1732,31.115999999999996
1733,1.602
1734,0.864
1735,1140.816
1736,6.216
1737,47.952
1738,1.416
1739,0.9359999999999999
1740,85.398
1741,1735.182
1742,9.815999999999999
1743,5.736000000000001
1744,7.134
1745,37.932
1746,2.6999999999999997
1747,3.7979999999999996
1748,1.566
1749,7.782000000000001
1750,23.064
1751,0.534
1752,2.916
1753,0.9359999999999999
1754,0.432
1755,4.566
1756,13.248
1757,3.468
1758,0.23399999999999999
1759,0.432
1760,1.584
1761,1.7999999999999998
1762,143.85
1763,1.536
1764,1.05
1765,12.251999999999999
1766,682.35
1767,18.264
1768,0.648
1769,0.8520000000000001
1770,1515.5639999999999
1771,2.25
1772,395.166
1773,185.148
1774,2.1
1775,39.984
1776,2.2319999999999998
1777,2560.368
1778,4.332
1779,1.884
1780,6.3839999999999995
1781,1.284
1782,0.5820000000000001
1783,0.44999999999999996
1784,3.666
1785,1736.202
1786,104.568
1787,23.184
1788,1.536
1789,55.398
1790,5.466
1791,6.336
1792,2.8859999999999997
1793,8.598
1794,0.402
1795,0.336
1796,8.916
1797,0.168
1798,4.536
1799,16.632
1800,30.935999999999996
1801,1661.8500000000001
1802,253.998
1803,0.7020000000000001
1804,0.168
1805,340.79999999999995
1806,1.884
1807,522.264
1808,1.902
1809,289.248
1810,1718.1000000000001
1811,1351.9499999999998
1812,0.46799999999999997
1813,61.26599999999999
1814,120.38400000000001
1815,2.832
1816,9.432
1817,1.314
