,res_time
4653,11.267999999999999
4654,22397.951999999997
4655,1.614
4656,0.516
4657,106.836
4658,0.618
4659,10.518
4660,1.314
4661,0.066
4662,4.836
4663,0.618
4664,3.786
4665,4.632000000000001
4666,126.048
4667,3.084
4668,0.0
4669,4555.05
4670,0.168
4671,0.018
4672,0.114
4673,0.432
4674,8.214
4675,7.164000000000001
4676,13.884
4677,146.48399999999998
4678,9.936
4679,2.1479999999999997
4680,2.268
4681,0.552
4682,38.352
4683,8.616
4684,0.186
4685,2595.684
4686,5.352
4687,2.814
4688,1.302
4689,0.666
4690,46.614000000000004
4691,19.536
4692,57.252
4693,23.334000000000003
4694,5.034
4695,1082.568
4696,4.667999999999999
4697,2.652
4698,1.8659999999999999
4699,0.9359999999999999
4700,0.648
4701,0.7979999999999999
4702,0.264
4703,6.264
4704,393.96599999999995
4705,3754.032
4706,0.216
4707,56.466
4708,480.86400000000003
4709,1.218
4710,1.218
4711,11.232000000000001
4712,11.334000000000001
4713,3.5820000000000003
4714,186.768
4715,3.7979999999999996
4716,1.2
4717,0.084
4718,1.05
4719,2.532
4720,9.882000000000001
4721,2.784
4722,11.850000000000001
4723,0.102
4724,3385.434
4725,3.4859999999999998
4726,13.884
4727,13.818
4728,2.814
4729,6.516
4730,0.6
4731,0.7979999999999999
4732,0.198
4733,2.184
4734,1.218
4735,5.3999999999999995
4736,0.5640000000000001
4737,257.268
4738,3.948
4739,65.1
4740,2.184
4741,1.764
4742,4.068
4743,0.5820000000000001
4744,291.216
4745,2.064
4746,3.318
4747,0.264
4748,0.036
4749,24.3
4750,1516.686
4751,0.216
4752,102.114
4753,8.232
4754,3.048
4755,0.7320000000000001
4756,309.618
4757,4.032
4758,2.268
4759,1.284
4760,3785.0159999999996
4761,2.682
4762,0.114
4763,1.902
4764,0.264
4765,226.16400000000002
4766,0.0
4767,0.516
4768,6.186
4769,6.864
4770,5.184
4771,0.414
4772,0.198
4773,55.913999999999994
4774,4.4639999999999995
4775,2.586
4776,3.666
4777,1.632
4778,12929.352
4779,6.018
4780,1.1159999999999999
4781,897.618
4782,187.182
4783,7.182
4784,0.966
4785,0.7020000000000001
4786,6.102
4787,44.598
4788,0.0
4789,1832.7659999999998
4790,20054.586000000003
4791,0.0
4792,1.5
4793,10.068
4794,0.0
4795,683954.334
4796,3010.5
4797,884.7479999999999
4798,1358.682
4799,0.0
4800,3.4979999999999998
4801,5.586
4802,0.8999999999999999
4803,1.9859999999999998
4804,1.086
4805,0.0
4806,0.102
4807,0.414
4808,17.202
4809,658.65
4810,0.318
4811,5615.718
4812,181.818
4813,0.432
4814,1.302
4815,5.202
4816,737.5319999999999
4817,0.516
4818,0.216
4819,49.416
4820,12.048
4821,1.716
4822,1.932
4823,2.8680000000000003
4824,5.034
4825,3.4859999999999998
4826,3742.218
4827,0.384
4828,1.614
4829,8129.286
4830,651.816
4831,2.682
4832,4.398000000000001
4833,16.782
4834,466.81800000000004
4835,0.384
4836,16.35
4837,0.36600000000000005
4838,38.616
4839,0.636
4840,5.364
4841,2.832
4842,969.5820000000001
4843,4.764
4844,0.0
4845,52.734
4846,9.252
4847,1.884
4848,0.0
4849,0.5640000000000001
4850,8266.032
4851,1.1640000000000001
4852,6.432
4853,21.233999999999998
4854,0.9359999999999999
4855,8.748000000000001
4856,2.814
4857,0.318
4858,1.218
4859,400.60200000000003
4860,1.9680000000000002
4861,3.018
4862,0.102
4863,2.586
4864,90.714
4865,650.736
4866,0.318
4867,0.9179999999999999
4868,1.65
4869,1443.282
4870,0.44999999999999996
4871,6.0
4872,1.548
4873,1.086
4874,0.0
4875,0.5640000000000001
4876,6.497999999999999
4877,29.165999999999997
4878,0.198
4879,0.552
4880,1.536
4881,774.7139999999999
4882,0.36600000000000005
4883,0.498
4884,0.264
4885,1.332
4886,1.3499999999999999
4887,0.552
4888,0.066
4889,1129.3139999999999
4890,0.036
4891,56.436
4892,1.4340000000000002
4893,0.882
4894,0.28200000000000003
4895,38.214
4896,0.0
4897,1.284
4898,0.186
4899,1.518
4900,3.1020000000000003
4901,4.152
4902,2756.466
4903,1.266
4904,2.052
4905,0.864
4906,8.664
4907,162.0
4908,5.8500000000000005
4909,2.214
4910,5.3999999999999995
4911,1454.55
4912,2.748
4913,1.386
4914,0.9840000000000001
4915,1.698
4916,74.11800000000001
4917,2.4480000000000004
4918,6.936
4919,0.768
4920,3.414
4921,0.966
4922,3.216
4923,0.414
4924,3.666
4925,32.466
4926,50.436
4927,547.914
4928,0.28200000000000003
4929,5.25
4930,2.802
4931,11.352
4932,1.8659999999999999
4933,2.766
4934,83.886
4935,5.016
4936,0.498
4937,133.032
4938,1.3980000000000001
4939,1.3980000000000001
4940,1.302
4941,110.652
4942,0.198
4943,0.684
4944,0.0
4945,0.9359999999999999
4946,156.23399999999998
4947,0.15
4948,2.514
4949,0.0
4950,1.734
4951,8707.914
4952,1.9859999999999998
4953,0.882
4954,3.114
4955,1.086
4956,1.9680000000000002
4957,801.582
4958,30.383999999999997
4959,1264.416
4960,0.15
4961,4.716
4962,0.0
4963,0.786
4964,5.418
4965,48.0
4966,0.44999999999999996
4967,18.498
4968,0.348
4969,0.198
4970,3.432
4971,1357.3020000000001
4972,6.402
4973,367.03200000000004
4974,2443.5660000000003
4975,3757.8360000000002
4976,2.184
4977,12.15
4978,534.9
4979,4.782
4980,549.882
4981,75.186
4982,137.748
4983,1.566
4984,0.15
4985,1.4340000000000002
4986,18.336
4987,2.1479999999999997
4988,1.566
4989,1.368
4990,0.048
4991,1.1640000000000001
4992,0.0
4993,0.882
4994,4.398000000000001
4995,0.768
4996,0.432
4997,292.34999999999997
4998,0.834
4999,1.914
5000,1.602
5001,21792.864
5002,288.582
5003,4.998
5004,1.05
5005,631.3019999999999
5006,5.364
5007,0.486
5008,1207.518
5009,96.55199999999999
5010,3.132
5011,7.668
5012,7.986
5013,4.314
5014,0.432
5015,0.186
5016,0.6
5017,0.486
5018,2.052
5019,1.584
5020,0.0
5021,18.468
5022,0.102
5023,2.4
5024,680.748
5025,2.934
5026,0.0
5027,0.168
5028,0.198
5029,0.23399999999999999
5030,0.0
5031,3.7319999999999998
5032,28.764
5033,11.034
5034,0.7140000000000001
5035,4.433999999999999
5036,17.034
5037,2.268
5038,1.9500000000000002
5039,13.686
5040,1.248
5041,3.768
5042,613.218
5043,8.532
5044,0.0
5045,2.2319999999999998
5046,0.534
5047,0.8520000000000001
5048,31.464
5049,0.23399999999999999
5050,0.5640000000000001
5051,8868.948
5052,2840.652
5053,1.182
5054,0.216
5055,0.6
5056,0.5820000000000001
5057,57.714
5058,23.334000000000003
5059,1.152
5060,60.6
5061,42.467999999999996
5062,46.266
5063,3.3659999999999997
5064,121101.852
5065,3.648
5066,9.684
5067,6.666
5068,3.252
5069,9.066
5070,0.114
5071,1.584
5072,2.616
5073,1.068
5074,19.098000000000003
5075,0.498
5076,130.398
5077,5.9159999999999995
5078,0.786
5079,1.032
5080,16.848
5081,11.448
5082,0.7320000000000001
5083,0.0
5084,1708.668
5085,11.766
5086,0.9480000000000001
5087,0.618
5088,2.136
5089,0.114
5090,2.664
5091,16.752
5092,0.0
5093,3.864
5094,0.0
5095,0.516
5096,8.166
5097,17.286
5098,0.864
5099,35.082
5100,0.0
5101,148.464
5102,2.016
5103,0.15
5104,0.28200000000000003
5105,12.348
5106,0.066
5107,8.052000000000001
5108,0.168
5109,29735.7
5110,0.768
5111,29345.597999999998
5112,16.05
5113,0.44999999999999996
5114,0.114
5115,2775.618
5116,1.5
5117,43.302
5118,8.784
5119,0.402
5120,0.834
5121,2333.136
5122,12.264
5123,2.298
5124,2.484
5125,101.05199999999999
5126,4.248
5127,31.535999999999998
5128,1234.782
5129,5.982
5130,8.316
5131,1.068
5132,0.636
5133,1.266
5134,0.432
5135,1.782
5136,12.786000000000001
5137,2.598
5138,839.418
5139,1.002
5140,0.384
5141,0.102
5142,0.084
5143,128.016
5144,5.513999999999999
5145,3.648
5146,17.7
5147,0.414
5148,0.186
5149,0.216
5150,0.0
5151,1.566
5152,0.7140000000000001
5153,3.084
5154,2.814
5155,0.318
5156,11.25
5157,1.248
5158,5.652
5159,4.302
5160,0.432
5161,42.432
5162,0.5820000000000001
5163,2.2319999999999998
5164,3910.4159999999997
5165,1.0139999999999998
5166,9.15
5167,169.698
5168,0.0
5169,12.684000000000001
5170,0.0
5171,0.516
5172,0.498
5173,2.286
5174,0.084
5175,2.0820000000000003
5176,33.318
5177,0.432
5178,2.3160000000000003
5179,1.698
5180,29778.282000000003
5181,0.264
5182,2.814
5183,1750.614
5184,15.131999999999998
5185,0.336
5186,0.414
5187,0.768
5188,42.186
5189,0.666
5190,1.236
5191,1.248
5192,1.1640000000000001
5193,2448.45
5194,0.7320000000000001
5195,1.1159999999999999
5196,0.36600000000000005
5197,1.032
5198,0.648
5199,0.7320000000000001
5200,0.264
5201,2.898
5202,0.498
5203,1.4640000000000002
5204,14.964
5205,1.248
5206,33.702
5207,31.548000000000002
5208,1196.934
5209,217729.2
5210,0.318
5211,2.034
5212,47.934000000000005
5213,0.648
5214,0.132
5215,53.766
5216,6.132
5217,3.15
5218,0.132
5219,3737.352
5220,2.934
5221,1.602
5222,0.516
5223,1.3980000000000001
5224,3.7319999999999998
5225,158.736
5226,1.302
5227,1.518
5228,0.486
5229,0.384
5230,15.018
5231,9.432
5232,0.864
5233,0.336
5234,0.834
5235,3.15
5236,0.46799999999999997
5237,0.618
5238,9.936
5239,1.218
5240,3.186
5241,6642.498
5242,4050.486
5243,23.532
5244,161.502
5245,19.284000000000002
5246,4.8660000000000005
5247,1.4340000000000002
5248,1.902
5249,2.4
5250,0.132
5251,330.084
5252,1.8359999999999999
5253,1.098
5254,115.35000000000001
5255,0.486
5256,2.784
5257,0.9840000000000001
5258,0.066
5259,4.9319999999999995
5260,13.931999999999999
5261,9950.352
5262,2.4
5263,1.818
5264,17.286
5265,8.934000000000001
5266,0.9480000000000001
5267,0.102
5268,61.26599999999999
5269,0.048
5270,0.216
5271,1.182
5272,2.4659999999999997
5273,168.21599999999998
5274,4.386
5275,0.0
5276,1.4640000000000002
5277,0.7979999999999999
5278,22.65
5279,60.684000000000005
5280,8.286
5281,0.7020000000000001
5282,1.752
5283,26.4
5284,1.236
5285,0.0
5286,2.952
5287,410.4
5288,6.234
5289,439.99800000000005
5290,0.23399999999999999
5291,4.901999999999999
5292,1.314
5293,1.0139999999999998
5294,56307.75
5295,1.548
5296,0.864
5297,0.402
5298,1.0139999999999998
5299,172.69799999999998
5300,23.567999999999998
5301,0.084
5302,1.848
5303,7.386
5304,0.28200000000000003
5305,149.184
5306,1.182
5307,0.114
5308,1.416
5309,2.2020000000000004
5310,11.982
5311,1.068
5312,19.002
5313,4.752000000000001
5314,1.566
5315,10.200000000000001
5316,1.3980000000000001
5317,117.402
5318,0.084
5319,79.116
5320,1.668
5321,65.934
5322,3816.666
5323,4.998
5324,0.552
5325,121.21800000000002
5326,3.8819999999999997
5327,0.384
5328,0.186
5329,6.582000000000001
5330,0.816
5331,1.0139999999999998
5332,1.2
5333,2.352
5334,0.0
5335,2.952
5336,2.784
5337,2538.0
5338,19102.986
5339,37.2
5340,99.432
5341,2.6999999999999997
5342,1.3499999999999999
5343,0.75
5344,0.066
5345,85.518
5346,0.114
5347,401.364
5348,0.6
5349,1.314
5350,2381.532
5351,0.318
5352,11407.086
5353,8.232
5354,0.0
5355,159838.134
5356,1.9500000000000002
5357,2.25
5358,4.032
5359,0.114
5360,0.018
5361,6.45
5362,0.23399999999999999
5363,332.652
5364,2.532
5365,7.386
5366,32.016
5367,1.4340000000000002
5368,2.748
5369,1.4640000000000002
5370,36.564
5371,0.0
5372,163.464
5373,5655.264
5374,8.286
5375,0.414
5376,39.252
5377,8.436
5378,1.086
5379,0.336
5380,13.782
5381,7.164000000000001
5382,3.384
5383,1.332
5384,6.834
5385,153.702
5386,1.602
5387,327.234
5388,3.1020000000000003
5389,5.136
5390,113.148
5391,17.064
5392,0.252
5393,0.414
5394,0.9359999999999999
5395,2289.1980000000003
5396,0.516
5397,14.682
5398,4.686
5399,0.432
5400,6.3180000000000005
5401,318.798
5402,3.216
5403,0.0
5404,6.132
5405,0.0
5406,1.1159999999999999
5407,2.214
5408,0.882
5409,1009.7160000000001
5410,10.452
5411,9060.318000000001
5412,0.7020000000000001
5413,0.0
5414,1.302
5415,0.084
5416,2.382
5417,2.4
5418,1.848
5419,33.252
5420,675.918
5421,47.934000000000005
5422,1.386
5423,3.786
5424,0.384
5425,2.616
5426,31.002000000000002
5427,0.252
5428,0.618
5429,0.786
5430,0.0
5431,1498.95
5432,6144.215999999999
5433,1.152
5434,2942.568
5435,21.252000000000002
5436,0.75
5437,3.984
5438,0.414
5439,1212.798
5440,378.984
5441,0.516
5442,0.0
5443,0.75
5444,1.914
5445,120.132
5446,1.9680000000000002
5447,63.785999999999994
5448,0.132
5449,2.2020000000000004
5450,372.9
5451,0.816
5452,115.536
5453,257.118
5454,1.182
5455,4188.768
5456,0.636
5457,1.566
5458,1.452
5459,2.214
5460,84.216
5461,0.9179999999999999
5462,254.586
5463,41.736
5464,7.968
5465,0.0
5466,1.3980000000000001
5467,8.964
5468,0.402
5469,0.198
5470,1.9680000000000002
5471,26.586
5472,2.052
5473,0.414
5474,3.414
5475,1.332
5476,0.216
5477,1.7999999999999998
5478,276.564
5479,0.0
5480,1.4340000000000002
5481,0.0
5482,1.482
5483,0.498
5484,3.4979999999999998
5485,4.716
5486,2.436
5487,48.816
5488,0.186
5489,0.516
5490,1.098
5491,1.152
5492,15.114
5493,16.752
5494,0.336
5495,2703.0480000000002
5496,254.59799999999998
5497,13.164000000000001
5498,0.0
5499,27.966
5500,123.73199999999999
5501,60528.882
5502,1.764
5503,3.786
5504,8.664
5505,0.0
5506,813.4019999999999
5507,1.266
5508,9.516
5509,1.686
5510,0.648
5511,0.8999999999999999
5512,0.534
5513,1.932
5514,10.866000000000001
5515,0.102
5516,2.586
5517,19.134
5518,30.252
5519,9.036000000000001
5520,0.264
5521,1.7999999999999998
5522,117.9
5523,0.8999999999999999
5524,1.284
5525,0.6
5526,458.652
5527,0.552
5528,1.1159999999999999
5529,2.8680000000000003
5530,2.484
5531,7.565999999999999
5532,1.9500000000000002
5533,3.75
5534,6.132
5535,0.7140000000000001
5536,0.0
5537,0.684
5538,877.986
5539,96.702
5540,0.15
5541,71.184
5542,1402.182
5543,1163.4479999999999
5544,16.650000000000002
5545,0.018
5546,0.384
5547,10.218
5548,0.348
5549,0.198
5550,29.352
5551,2.436
5552,1.7999999999999998
5553,1.902
5554,5.1000000000000005
5555,3.048
5556,935.8320000000001
5557,1.566
5558,0.084
5559,0.534
5560,123.636
5561,2437.002
5562,1.686
5563,0.198
5564,0.102
5565,0.018
5566,1.032
5567,16.566000000000003
5568,73528.8
5569,2.568
5570,13.068
5571,0.066
5572,1305.732
5573,0.0
5574,0.15
5575,2.964
5576,0.8999999999999999
5577,0.336
5578,0.252
5579,8.214
5580,0.0
5581,12.75
5582,10.368
5583,0.402
5584,3.132
5585,0.516
5586,0.15
5587,8.514
5588,0.066
5589,5.598
5590,3.318
5591,46.217999999999996
5592,2.052
5593,0.864
5594,7.134
5595,0.618
5596,36.168
5597,2438.5980000000004
5598,11.298
5599,1055.214
5600,0.534
5601,15.036
5602,0.0
5603,2.382
5604,2.436
5605,0.102
5606,1120.416
5607,228.852
5608,2.064
5609,58.602000000000004
5610,996.516
5611,2.766
5612,269.466
5613,1953.036
5614,0.7140000000000001
5615,29.831999999999997
5616,1233.1680000000001
5617,0.318
5618,2.436
5619,205.464
5620,0.498
5621,1.698
5622,0.048
5623,0.036
5624,0.318
5625,6.252
5626,0.384
5627,0.8999999999999999
5628,0.018
5629,2.016
5630,0.114
5631,1.248
5632,0.318
5633,41.718
5634,0.0
5635,63.018
5636,4.482
5637,1.566
5638,3.7319999999999998
5639,0.0
5640,0.348
5641,45.414
5642,0.168
5643,0.816
5644,6.264
5645,8.052000000000001
5646,0.9480000000000001
5647,16.332
5648,6.984
5649,3.036
5650,0.7140000000000001
5651,3.702
5652,27047.052
5653,0.0
5654,2.136
5655,0.882
5656,0.0
5657,0.8999999999999999
5658,21.834
5659,2.586
5660,0.0
5661,14.814
5662,1.284
5663,9.335999999999999
5664,0.0
5665,0.648
5666,1138.818
5667,1233.414
5668,151.386
5669,994.3319999999999
5670,25.602
5671,2.3160000000000003
5672,1.134
5673,1320.6000000000001
5674,6.252
5675,2.484
5676,2.034
5677,0.132
5678,82.218
5679,0.552
5680,95.7
5681,813.4979999999999
5682,0.336
5683,0.216
5684,1520.9160000000002
5685,2.016
5686,4306.584
5687,0.648
5688,4.4639999999999995
5689,1.518
5690,0.0
5691,2.634
5692,2.052
5693,0.786
5694,0.132
5695,0.882
5696,4.548
5697,2.352
5698,4.002
5699,0.336
5700,0.486
5701,75.468
5702,0.0
5703,5.232
5704,4.764
5705,71.83200000000001
5706,40.884
5707,1.152
5708,6.216
5709,1.368
5710,0.114
5711,22.602
5712,0.348
5713,7.116
5714,0.816
5715,10.236
5716,0.0
5717,0.114
5718,209.214
5719,1.3499999999999999
5720,1.236
5721,0.28200000000000003
5722,1.086
5723,12.15
5724,0.36600000000000005
5725,0.384
5726,2.0820000000000003
5727,7.632000000000001
5728,4617.468000000001
5729,0.516
5730,12.564
5731,2.118
5732,1.1159999999999999
5733,0.864
5734,1.614
5735,4.632000000000001
5736,0.0
5737,1510.998
5738,0.102
5739,12.852
5740,49.152
5741,128.802
5742,0.966
5743,0.7020000000000001
5744,3197.4359999999997
5745,0.6
5746,1602.498
5747,0.132
5748,0.432
5749,0.618
5750,5856.768
5751,2.802
5752,54.882
5753,0.0
5754,3.564
5755,5.016
5756,0.46799999999999997
5757,0.0
5758,3.066
5759,3.048
5760,46.086
5761,1.566
5762,73.536
5763,0.23399999999999999
5764,5.352
5765,6.402
5766,0.486
5767,0.186
5768,0.7320000000000001
5769,0.7140000000000001
5770,7.866
5771,5785.35
5772,2.352
5773,0.3
5774,1.2
5775,8339.898
5776,0.15
5777,88.782
5778,0.252
5779,1.452
5780,173.382
5781,0.28200000000000003
5782,1.218
5783,2.802
5784,5520.366
5785,0.168
5786,0.048
5787,6.918
5788,33.768
5789,1.0139999999999998
5790,117.432
5791,2.436
5792,2.814
5793,1.698
5794,450.918
5795,1.452
5796,8.832
5797,6.0840000000000005
5798,1.0139999999999998
5799,0.432
5800,0.0
5801,1.8659999999999999
5802,529.5
5803,4372.697999999999
5804,42916.583999999995
5805,31.914
5806,833.082
5807,1.002
5808,1.764
5809,0.44999999999999996
5810,36.582
5811,61872.0
5812,3.264
5813,0.636
5814,0.786
5815,1.7999999999999998
5816,2.016
5817,7903.799999999999
5818,3.5820000000000003
5819,0.684
5820,2.586
5821,4.068
5822,0.0
5823,10.518
5824,1.134
5825,0.216
5826,0.7140000000000001
5827,8316.75
5828,1.152
5829,64.152
5830,0.9359999999999999
5831,3.4979999999999998
5832,8.268
5833,0.0
5834,172.86599999999999
5835,1.848
5836,297.636
5837,16.398
5838,1.386
5839,0.768
5840,0.9840000000000001
5841,4.602
5842,1322.964
5843,425.784
5844,81.384
5845,242.286
5846,15.714000000000002
5847,342.234
5848,3.5340000000000003
5849,0.036
5850,0.384
5851,69.98400000000001
5852,4.152
5853,72.702
5854,1.8359999999999999
5855,42.816
5856,0.15
5857,0.15
5858,17.952
5859,3.114
5860,1206.252
5861,0.534
5862,2429.718
5863,1.602
5864,25.248
5865,0.0
5866,2.286
5867,149.184
5868,67.482
5869,0.198
5870,2.934
5871,1.914
5872,1.05
5873,17.232
5874,0.516
5875,0.0
5876,0.28200000000000003
5877,1.182
5878,1.0139999999999998
5879,0.264
5880,5385.786
5881,1.002
5882,1.086
5883,0.768
5884,220.88400000000001
5885,0.432
5886,2.118
5887,1.4640000000000002
5888,0.23399999999999999
5889,122.93400000000001
5890,5.802
5891,0.7140000000000001
5892,2.25
5893,24.282
5894,52.236000000000004
5895,28779.935999999998
5896,79.368
5897,37.751999999999995
5898,1.2
5899,0.132
5900,1.734
5901,0.402
5902,0.252
5903,0.252
5904,0.216
5905,2.352
5906,768.984
5907,3.618
5908,0.684
5909,0.36600000000000005
5910,2.136
5911,310.632
5912,687.216
5913,1.002
5914,0.46799999999999997
5915,0.0
5916,2563.998
5917,0.28200000000000003
5918,0.7320000000000001
5919,0.0
5920,145.35
5921,0.0
5922,294.402
5923,0.516
5924,48.132000000000005
5925,23.718
5926,83.364
5927,0.75
5928,0.9359999999999999
5929,40568.766
5930,13407.75
5931,0.7140000000000001
5932,136.21800000000002
5933,0.168
5934,1.086
5935,1.002
5936,5792.118
5937,4.085999999999999
5938,0.036
5939,0.498
5940,8.418000000000001
5941,4.998
5942,8.081999999999999
5943,0.0
5944,0.132
5945,153.15
5946,5.214
5947,51.6
5948,1.482
5949,1.098
5950,2.964
5951,1.668
5952,6.432
5953,1.002
5954,0.516
5955,176.214
5956,1093.098
5957,44.268
5958,3.864
5959,1.386
5960,0.3
5961,5776.584
5962,5369.634
5963,1.182
5964,385.902
5965,1.9680000000000002
5966,1218.45
5967,0.018
5968,65.916
5969,18.881999999999998
5970,0.7320000000000001
5971,0.216
5972,63.684
5973,204.132
5974,1.314
5975,15.3
5976,2.166
5977,16.266000000000002
5978,0.414
5979,0.432
5980,0.864
5981,6.714
5982,7231.914
5983,0.318
5984,0.0
5985,0.036
5986,1.032
5987,276.564
5988,1.266
5989,174.25199999999998
5990,3.864
5991,0.684
5992,0.552
5993,6.636
5994,0.264
5995,1369.998
5996,8.514
5997,3.234
5998,2201.886
5999,0.75
6000,0.0
6001,6.497999999999999
6002,1.0139999999999998
6003,745.086
6004,3.234
6005,62.184
6006,4.614
6007,0.384
6008,1.884
6009,0.114
6010,5869.752
6011,61.086
6012,0.0
6013,1.614
6014,1.884
6015,4.818
6016,0.6
6017,2.682
6018,0.132
6019,1.566
6020,0.684
6021,4.482
6022,742.7819999999999
6023,2.85
6024,0.44999999999999996
6025,57.252
6026,0.28200000000000003
6027,379.548
6028,8.484
6029,0.498
6030,0.186
6031,18.0
6032,14.334
6033,5.202
6034,364.668
6035,1.9980000000000002
6036,0.28200000000000003
6037,33.282
6038,0.084
6039,0.15
6040,14.166
6041,1.068
6042,1.584
6043,1387.284
6044,5.586
6045,12.648
6046,2.532
6047,0.23399999999999999
6048,42.15
6049,12988.116
6050,1.9500000000000002
6051,608.286
6052,76.086
6053,12.018
6054,6.186
6055,0.102
6056,1.002
6057,0.0
6058,8.867999999999999
6059,0.9480000000000001
6060,0.648
6061,27.486
6062,16.451999999999998
6063,0.264
6064,0.0
6065,204.114
6066,610.5
6067,3.7979999999999996
6068,13.950000000000001
6069,0.636
6070,4.014
6071,0.46799999999999997
6072,0.132
6073,1.602
6074,0.28200000000000003
6075,1.386
6076,0.516
6077,0.23399999999999999
6078,0.44999999999999996
6079,1.65
6080,415.95
6081,22.764
6082,0.7320000000000001
6083,7261.116
6084,0.666
6085,0.23399999999999999
6086,51.336
6087,9.498
6088,5.718
6089,3.132
6090,1.134
6091,0.102
6092,2061.432
6093,8.598
6094,1.332
6095,0.7020000000000001
6096,4.716
6097,234.468
6098,3.768
6099,1.1159999999999999
6100,0.0
6101,6.648
6102,1.614
6103,49.866
6104,2.682
6105,22.314
6106,0.46799999999999997
6107,22.968
6108,59.166
6109,0.114
6110,17.514
6111,0.15
6112,2.748
6113,1625.352
6114,0.9840000000000001
6115,1.332
6116,8421.468
6117,0.834
6118,52.949999999999996
6119,0.318
6120,34.518
6121,313.518
6122,0.0
6123,13.914
6124,1.602
6125,0.7140000000000001
6126,1.752
6127,13.734
6128,0.8999999999999999
6129,0.3
6130,2.814
6131,3.4979999999999998
6132,4.386
6133,155.598
6134,1.482
6135,0.8520000000000001
6136,4.752000000000001
6137,0.198
6138,40639.998
6139,21.965999999999998
6140,0.7020000000000001
6141,1.9980000000000002
6142,7.386
6143,0.048
6144,0.336
6145,68.214
6146,12.168000000000001
6147,0.132
6148,0.684
6149,0.618
6150,1005.534
6151,218.298
6152,908.502
6153,236.934
6154,0.648
6155,6.102
6156,1.1159999999999999
6157,7129.914000000001
6158,46.05
6159,0.23399999999999999
6160,2.1479999999999997
6161,2428.614
6162,2.634
6163,7.5
6164,0.036
6165,8.100000000000001
6166,490.41600000000005
6167,0.414
6168,4.752000000000001
6169,5.784
6170,3.8160000000000003
6171,0.414
6172,1.452
6173,0.414
6174,1229.166
6175,25402.913999999997
6176,0.048
6177,0.414
6178,455.4
6179,0.44999999999999996
6180,9827.202
6181,477.798
6182,7.434
6183,0.636
6184,4.002
6185,0.3
6186,0.44999999999999996
6187,1.218
6188,20.898
6189,3.036
6190,12.864
6191,0.5640000000000001
6192,0.3
6193,1.632
6194,1445.286
6195,4.4639999999999995
6196,0.636
6197,761.952
6198,6.0
6199,0.864
6200,2.382
6201,1.548
6202,1.182
6203,0.684
6204,278.514
6205,2655.7019999999998
6206,1.284
6207,30.348000000000003
6208,5547.498
6209,36.251999999999995
6210,544.068
6211,1.932
6212,2.4659999999999997
6213,0.0
6214,59.736000000000004
6215,0.36600000000000005
6216,0.252
6217,1.086
6218,0.75
6219,0.5640000000000001
6220,4.602
6221,1.9980000000000002
6222,2.598
6223,0.0
6224,0.6
6225,240.49800000000002
6226,0.882
6227,4.248
6228,1.9980000000000002
6229,0.384
6230,1.482
6231,0.816
6232,5875.014
6233,0.552
6234,0.0
6235,3.702
6236,33.552
6237,51.336
6238,0.318
6239,4.536
6240,0.066
6241,5.448
6242,250581.78599999996
6243,0.666
6244,6.402
6245,0.048
6246,104.634
6247,0.636
6248,11.165999999999999
6249,199.09799999999998
6250,1075.968
6251,3.75
6252,1.65
6253,2.598
6254,6.731999999999999
6255,1.548
6256,30.486
6257,18469.782
6258,1.566
6259,0.516
6260,619.116
6261,1.536
6262,0.414
6263,1.1640000000000001
6264,9.102
6265,0.252
6266,0.7320000000000001
6267,0.216
6268,0.666
6269,0.552
6270,42.45
6271,5.052
6272,9.0
6273,0.7020000000000001
6274,2836.236
6275,0.534
6276,127.15200000000002
6277,1445.052
6278,2445.4680000000003
6279,0.336
6280,17.634
6281,5.418
6282,3.15
6283,391.464
6284,0.414
6285,0.132
6286,0.0
6287,490.30199999999996
6288,0.348
6289,2.418
6290,16.913999999999998
6291,3609.216
6292,17.568
6293,2.4659999999999997
6294,0.882
6295,3.0
6296,6.216
6297,10.818
6298,13.751999999999999
6299,0.0
6300,1.05
6301,1.716
6302,1205.4
6303,2.418
6304,12.9
6305,0.0
6306,0.0
6307,3.3480000000000003
6308,4.002
6309,0.018
6310,5.952
6311,45.798
6312,4.1819999999999995
6313,0.486
6314,0.414
6315,1.65
6316,270.618
6317,2.8680000000000003
6318,1.752
6319,2645.868
6320,187.5
6321,8439.918
6322,0.8999999999999999
6323,1.9859999999999998
6324,2.586
6325,1.0139999999999998
6326,0.6
6327,0.384
6328,0.168
6329,0.0
6330,1010.2499999999999
6331,2.718
6332,5618.916
6333,1.05
6334,0.066
6335,0.28200000000000003
6336,11379.282
6337,3.216
6338,2.286
6339,986.1659999999999
6340,0.402
6341,1.1640000000000001
6342,0.648
6343,12.636000000000001
6344,1.266
6345,3.75
6346,1.416
6347,38.448
6348,94.26599999999999
6349,894.1679999999999
6350,0.618
6351,4.884
6352,3.066
6353,3.702
6354,1.284
6355,90.78599999999999
6356,1014.084
6357,1.314
6358,20.201999999999998
6359,3.9360000000000004
6360,52.548
6361,1.182
6362,2.568
6363,117.468
6364,2894.5319999999997
6365,2.616
6366,0.15
6367,0.46799999999999997
6368,33.432
6369,0.084
6370,81.9
6371,1.518
6372,3.1020000000000003
6373,3.948
6374,1.764
6375,0.486
6376,252.348
6377,0.216
6378,1.452
6379,3.468
